u_id,topic_id,lesson_id,score,status,last_updated
13,19,2,9000,In_Progress,2024-11-08 00:17:15
13,19,3,9000,In_Progress,2024-07-26 00:17:15
13,19,4,2000,In_Progress,2025-01-11 00:17:15
13,19,5,3000,In_Progress,2025-01-24 00:17:15
14,1,1,5000,In_Progress,2025-04-21 00:17:15
14,1,2,1000,In_Progress,2025-02-05 00:17:15
14,1,3,10000,Completed,2025-01-24 00:17:15
14,1,4,6000,In_Progress,2024-09-16 00:17:15
14,1,5,4000,In_Progress,2024-09-28 00:17:15
14,2,1,5000,In_Progress,2025-02-09 00:17:15
14,2,2,10000,Completed,2025-04-14 00:17:15
14,2,3,0,Not_Started,2024-06-15 00:17:15
14,2,4,9000,In_Progress,2025-05-09 00:17:15
14,2,5,3000,In_Progress,2025-05-30 00:17:15
14,3,1,7000,In_Progress,2025-02-28 00:17:15
14,3,2,8000,In_Progress,2025-04-02 00:17:15
14,3,3,10000,Completed,2025-03-23 00:17:15
14,3,4,7000,In_Progress,2024-08-18 00:17:15
14,3,5,10000,Completed,2024-09-28 00:17:15
14,4,1,0,Not_Started,2024-09-13 00:17:15
14,4,2,0,Not_Started,2024-11-11 00:17:15
14,4,3,10000,Completed,2024-07-09 00:17:15
14,4,4,9000,In_Progress,2025-02-09 00:17:15
14,4,5,2000,In_Progress,2025-01-22 00:17:15
14,5,1,2000,In_Progress,2025-02-01 00:17:15
14,5,2,9000,In_Progress,2025-05-18 00:17:15
14,5,3,1000,In_Progress,2025-04-25 00:17:15
14,5,4,7000,In_Progress,2025-02-27 00:17:15
14,5,5,1000,In_Progress,2025-03-12 00:17:15
14,6,1,4000,In_Progress,2024-09-05 00:17:15
14,6,2,10000,Completed,2025-03-12 00:17:15
14,6,3,2000,In_Progress,2025-03-01 00:17:15
14,6,4,9000,In_Progress,2025-01-18 00:17:15
14,6,5,6000,In_Progress,2024-06-19 00:17:15
14,7,1,9000,In_Progress,2025-04-14 00:17:15
14,7,2,3000,In_Progress,2025-03-05 00:17:15
14,7,3,2000,In_Progress,2025-04-26 00:17:15
14,7,4,9000,In_Progress,2024-06-09 00:17:15
14,7,5,0,Not_Started,2024-09-19 00:17:15
14,8,1,2000,In_Progress,2025-05-15 00:17:15
14,8,2,4000,In_Progress,2025-05-21 00:17:15
14,8,3,3000,In_Progress,2024-09-14 00:17:15
14,8,4,3000,In_Progress,2025-01-30 00:17:15
14,8,5,10000,Completed,2025-01-31 00:17:15
14,9,1,6000,In_Progress,2024-11-08 00:17:15
14,9,2,2000,In_Progress,2024-11-15 00:17:15
14,9,3,0,Not_Started,2024-08-19 00:17:15
14,9,4,8000,In_Progress,2025-05-12 00:17:15
14,9,5,0,Not_Started,2024-08-21 00:17:15
14,10,1,4000,In_Progress,2024-10-11 00:17:15
14,10,2,7000,In_Progress,2025-01-01 00:17:15
14,10,3,0,Not_Started,2025-04-12 00:17:15
14,10,4,2000,In_Progress,2025-02-25 00:17:15
14,10,5,4000,In_Progress,2025-02-27 00:17:15
14,11,1,1000,In_Progress,2025-02-22 00:17:15
14,11,2,5000,In_Progress,2025-05-12 00:17:15
14,11,3,10000,Completed,2024-06-20 00:17:15
14,11,4,3000,In_Progress,2024-09-22 00:17:15
14,11,5,3000,In_Progress,2025-05-07 00:17:15
14,12,1,7000,In_Progress,2024-12-29 00:17:15
14,12,2,1000,In_Progress,2025-05-09 00:17:15
14,12,3,10000,Completed,2025-03-03 00:17:15
14,12,4,7000,In_Progress,2024-06-27 00:17:15
14,12,5,10000,Completed,2024-08-28 00:17:15
14,13,1,1000,In_Progress,2024-07-02 00:17:15
14,13,2,10000,Completed,2024-12-13 00:17:15
14,13,3,9000,In_Progress,2024-08-23 00:17:15
14,13,4,2000,In_Progress,2025-03-25 00:17:15
14,13,5,4000,In_Progress,2024-11-02 00:17:15
14,14,1,2000,In_Progress,2024-07-24 00:17:15
14,14,2,6000,In_Progress,2024-11-17 00:17:15
14,14,3,0,Not_Started,2024-12-11 00:17:15
14,14,4,6000,In_Progress,2024-11-13 00:17:15
14,14,5,0,Not_Started,2024-11-04 00:17:15
14,15,1,9000,In_Progress,2024-09-05 00:17:15
14,15,2,3000,In_Progress,2024-09-15 00:17:15
14,15,3,5000,In_Progress,2024-08-16 00:17:15
14,15,4,5000,In_Progress,2025-02-21 00:17:15
14,15,5,4000,In_Progress,2024-08-09 00:17:15
14,16,1,2000,In_Progress,2025-01-21 00:17:15
14,16,2,5000,In_Progress,2025-01-22 00:17:15
14,16,3,9000,In_Progress,2025-04-23 00:17:15
14,16,4,4000,In_Progress,2024-10-02 00:17:15
14,16,5,6000,In_Progress,2025-01-01 00:17:15
14,17,1,2000,In_Progress,2024-07-26 00:17:15
14,17,2,0,Not_Started,2024-10-05 00:17:15
14,17,3,8000,In_Progress,2025-02-12 00:17:15
14,17,4,5000,In_Progress,2025-02-16 00:17:15
14,17,5,8000,In_Progress,2024-09-16 00:17:15
14,18,1,6000,In_Progress,2025-01-28 00:17:15
14,18,2,4000,In_Progress,2025-02-25 00:17:15
14,18,3,0,Not_Started,2024-06-11 00:17:15
14,18,4,10000,Completed,2024-12-22 00:17:15
14,18,5,5000,In_Progress,2025-03-27 00:17:15
14,19,1,0,Not_Started,2025-03-01 00:17:15
14,19,2,10000,Completed,2024-10-17 00:17:15
14,19,3,0,Not_Started,2024-06-29 00:17:15
14,19,4,4000,In_Progress,2025-02-10 00:17:15
14,19,5,7000,In_Progress,2025-03-01 00:17:15
15,1,1,5000,In_Progress,2024-06-11 00:17:15
15,1,2,4000,In_Progress,2024-06-19 00:17:15
15,1,3,10000,Completed,2024-06-11 00:17:15
15,1,4,4000,In_Progress,2025-05-20 00:17:15
15,1,5,4000,In_Progress,2024-06-26 00:17:15
15,2,1,7000,In_Progress,2024-10-19 00:17:15
15,2,2,9000,In_Progress,2025-05-25 00:17:15
15,2,3,0,Not_Started,2024-08-04 00:17:15
15,2,4,1000,In_Progress,2024-09-12 00:17:15
15,2,5,10000,Completed,2024-08-20 00:17:15
15,3,1,8000,In_Progress,2025-03-17 00:17:15
15,3,2,2000,In_Progress,2024-12-02 00:17:15
15,3,3,7000,In_Progress,2024-06-18 00:17:15
15,3,4,10000,Completed,2025-02-28 00:17:15
15,3,5,2000,In_Progress,2024-09-11 00:17:15
15,4,1,2000,In_Progress,2024-11-09 00:17:15
15,4,2,2000,In_Progress,2024-10-02 00:17:15
15,4,3,7000,In_Progress,2025-03-21 00:17:15
15,4,4,1000,In_Progress,2025-02-18 00:17:15
15,4,5,3000,In_Progress,2025-01-15 00:17:15
15,5,1,6000,In_Progress,2025-01-31 00:17:15
15,5,2,2000,In_Progress,2025-01-01 00:17:15
15,5,3,8000,In_Progress,2025-02-12 00:17:15
15,5,4,3000,In_Progress,2024-09-14 00:17:15
15,5,5,8000,In_Progress,2025-01-09 00:17:15
15,6,1,1000,In_Progress,2025-05-11 00:17:15
15,6,2,4000,In_Progress,2024-08-10 00:17:15
15,6,3,1000,In_Progress,2024-07-02 00:17:15
15,6,4,5000,In_Progress,2024-07-24 00:17:15
15,6,5,4000,In_Progress,2024-10-20 00:17:15
15,7,1,0,Not_Started,2024-11-04 00:17:15
15,7,2,8000,In_Progress,2025-05-08 00:17:15
15,7,3,8000,In_Progress,2024-09-06 00:17:15
15,7,4,5000,In_Progress,2024-06-04 00:17:15
15,7,5,10000,Completed,2025-02-28 00:17:15
15,8,1,2000,In_Progress,2024-09-17 00:17:15
15,8,2,10000,Completed,2024-10-18 00:17:15
15,8,3,6000,In_Progress,2025-05-22 00:17:15
15,8,4,10000,Completed,2025-05-12 00:17:15
15,8,5,1000,In_Progress,2024-06-12 00:17:15
15,9,1,8000,In_Progress,2024-08-03 00:17:15
15,9,2,4000,In_Progress,2024-12-28 00:17:15
15,9,3,2000,In_Progress,2024-09-09 00:17:15
15,9,4,2000,In_Progress,2024-12-23 00:17:15
15,9,5,10000,Completed,2024-11-15 00:17:15
15,10,1,1000,In_Progress,2024-12-07 00:17:15
15,10,2,10000,Completed,2025-04-28 00:17:15
15,10,3,3000,In_Progress,2024-11-13 00:17:15
15,10,4,4000,In_Progress,2025-04-04 00:17:15
15,10,5,5000,In_Progress,2025-05-30 00:17:15
15,11,1,6000,In_Progress,2024-07-13 00:17:15
15,11,2,5000,In_Progress,2024-09-01 00:17:15
15,11,3,4000,In_Progress,2025-02-07 00:17:15
15,11,4,2000,In_Progress,2024-07-11 00:17:15
15,11,5,8000,In_Progress,2024-08-23 00:17:15
15,12,1,4000,In_Progress,2025-04-01 00:17:15
15,12,2,8000,In_Progress,2024-11-24 00:17:15
15,12,3,0,Not_Started,2024-09-09 00:17:15
15,12,4,6000,In_Progress,2025-01-04 00:17:15
15,12,5,2000,In_Progress,2024-08-14 00:17:15
15,13,1,8000,In_Progress,2025-03-21 00:17:15
15,13,2,3000,In_Progress,2024-06-13 00:17:15
15,13,3,0,Not_Started,2025-05-10 00:17:15
15,13,4,1000,In_Progress,2025-05-21 00:17:15
15,13,5,0,Not_Started,2025-02-26 00:17:15
15,14,1,0,Not_Started,2025-02-22 00:17:15
15,14,2,0,Not_Started,2024-07-21 00:17:15
15,14,3,3000,In_Progress,2024-08-21 00:17:15
15,14,4,5000,In_Progress,2025-04-17 00:17:15
15,14,5,10000,Completed,2025-04-16 00:17:15
15,15,1,8000,In_Progress,2025-01-14 00:17:15
15,15,2,8000,In_Progress,2024-07-29 00:17:15
15,15,3,0,Not_Started,2024-06-27 00:17:15
15,15,4,0,Not_Started,2025-04-26 00:17:15
15,15,5,9000,In_Progress,2024-12-25 00:17:15
15,16,1,8000,In_Progress,2024-12-25 00:17:15
15,16,2,4000,In_Progress,2025-01-28 00:17:15
15,16,3,2000,In_Progress,2025-01-20 00:17:15
15,16,4,7000,In_Progress,2025-03-20 00:17:15
15,16,5,10000,Completed,2025-05-15 00:17:15
15,17,1,3000,In_Progress,2025-05-12 00:17:15
15,17,2,10000,Completed,2024-12-07 00:17:15
15,17,3,5000,In_Progress,2024-07-21 00:17:15
15,17,4,8000,In_Progress,2024-11-16 00:17:15
15,17,5,5000,In_Progress,2024-09-05 00:17:15
15,18,1,3000,In_Progress,2024-06-26 00:17:15
15,18,2,7000,In_Progress,2025-05-25 00:17:15
15,18,3,6000,In_Progress,2024-07-14 00:17:15
15,18,4,10000,Completed,2024-09-29 00:17:15
15,18,5,9000,In_Progress,2025-02-17 00:17:15
15,19,1,9000,In_Progress,2024-08-10 00:17:15
15,19,2,1000,In_Progress,2024-07-29 00:17:15
15,19,3,5000,In_Progress,2025-05-12 00:17:15
15,19,4,4000,In_Progress,2025-01-18 00:17:15
15,19,5,5000,In_Progress,2025-02-08 00:17:15
16,1,1,1000,In_Progress,2024-06-08 00:17:15
16,1,2,2000,In_Progress,2024-11-07 00:17:15
16,1,3,2000,In_Progress,2025-05-30 00:17:15
16,1,4,0,Not_Started,2024-07-09 00:17:15
16,1,5,7000,In_Progress,2025-01-02 00:17:15
16,2,1,5000,In_Progress,2025-05-31 00:17:15
16,2,2,10000,Completed,2025-01-03 00:17:15
16,2,3,2000,In_Progress,2024-08-02 00:17:15
16,2,4,8000,In_Progress,2025-02-06 00:17:15
16,2,5,8000,In_Progress,2024-08-09 00:17:15
16,3,1,9000,In_Progress,2025-04-13 00:17:15
16,3,2,5000,In_Progress,2024-11-28 00:17:15
16,3,3,5000,In_Progress,2024-10-11 00:17:15
16,3,4,8000,In_Progress,2025-01-17 00:17:15
16,3,5,10000,Completed,2025-02-24 00:17:15
16,4,1,6000,In_Progress,2024-11-24 00:17:15
16,4,2,3000,In_Progress,2025-01-25 00:17:15
16,4,3,2000,In_Progress,2025-03-16 00:17:15
16,4,4,4000,In_Progress,2025-05-10 00:17:15
16,4,5,1000,In_Progress,2024-11-18 00:17:15
16,5,1,8000,In_Progress,2025-04-09 00:17:15
16,5,2,2000,In_Progress,2024-10-19 00:17:15
16,5,3,4000,In_Progress,2025-03-22 00:17:15
16,5,4,3000,In_Progress,2024-08-19 00:17:15
16,5,5,2000,In_Progress,2025-05-21 00:17:15
16,6,1,4000,In_Progress,2025-04-14 00:17:15
16,6,2,6000,In_Progress,2024-08-10 00:17:15
16,6,3,3000,In_Progress,2025-04-07 00:17:15
16,6,4,4000,In_Progress,2024-12-03 00:17:15
16,6,5,4000,In_Progress,2024-08-18 00:17:15
16,7,1,3000,In_Progress,2024-06-14 00:17:15
16,7,2,1000,In_Progress,2025-05-24 00:17:15
16,7,3,7000,In_Progress,2024-10-05 00:17:15
16,7,4,8000,In_Progress,2024-06-04 00:17:15
16,7,5,10000,Completed,2024-06-17 00:17:15
16,8,1,7000,In_Progress,2024-06-26 00:17:15
16,8,2,3000,In_Progress,2025-03-02 00:17:15
16,8,3,9000,In_Progress,2025-03-24 00:17:15
16,8,4,8000,In_Progress,2024-11-22 00:17:15
16,8,5,6000,In_Progress,2024-10-31 00:17:15
16,9,1,8000,In_Progress,2025-03-05 00:17:15
16,9,2,1000,In_Progress,2025-04-15 00:17:15
16,9,3,10000,Completed,2024-12-29 00:17:15
16,9,4,4000,In_Progress,2024-10-27 00:17:15
16,9,5,5000,In_Progress,2024-12-30 00:17:15
16,10,1,0,Not_Started,2024-07-11 00:17:15
16,10,2,5000,In_Progress,2024-12-28 00:17:15
16,10,3,9000,In_Progress,2025-05-08 00:17:15
16,10,4,10000,Completed,2025-01-21 00:17:15
16,10,5,2000,In_Progress,2025-02-04 00:17:15
16,11,1,6000,In_Progress,2024-07-11 00:17:15
16,11,2,0,Not_Started,2025-01-12 00:17:15
16,11,3,7000,In_Progress,2024-12-21 00:17:15
16,11,4,2000,In_Progress,2024-07-29 00:17:15
16,11,5,1000,In_Progress,2024-12-27 00:17:15
16,12,1,0,Not_Started,2024-08-24 00:17:15
16,12,2,10000,Completed,2024-06-24 00:17:15
16,12,3,0,Not_Started,2024-12-18 00:17:15
16,12,4,0,Not_Started,2025-04-24 00:17:15
16,12,5,1000,In_Progress,2025-05-12 00:17:15
16,13,1,1000,In_Progress,2025-05-25 00:17:15
16,13,2,8000,In_Progress,2024-12-28 00:17:15
16,13,3,1000,In_Progress,2024-09-02 00:17:15
16,13,4,9000,In_Progress,2025-03-09 00:17:15
16,13,5,7000,In_Progress,2024-09-28 00:17:15
16,14,1,3000,In_Progress,2024-11-19 00:17:15
16,14,2,6000,In_Progress,2024-06-12 00:17:15
16,14,3,3000,In_Progress,2024-07-14 00:17:15
16,14,4,4000,In_Progress,2024-12-19 00:17:15
16,14,5,7000,In_Progress,2024-06-02 00:17:15
16,15,1,1000,In_Progress,2024-11-11 00:17:15
16,15,2,7000,In_Progress,2024-10-05 00:17:15
16,15,3,2000,In_Progress,2024-06-08 00:17:15
16,15,4,10000,Completed,2025-01-07 00:17:15
16,15,5,1000,In_Progress,2024-12-02 00:17:15
16,16,1,7000,In_Progress,2024-07-05 00:17:15
16,16,2,5000,In_Progress,2025-03-18 00:17:15
16,16,3,5000,In_Progress,2024-12-14 00:17:15
16,16,4,8000,In_Progress,2025-03-12 00:17:15
16,16,5,6000,In_Progress,2024-07-28 00:17:15
16,17,1,3000,In_Progress,2024-10-09 00:17:15
16,17,2,9000,In_Progress,2024-12-13 00:17:15
16,17,3,10000,Completed,2025-05-18 00:17:15
16,17,4,4000,In_Progress,2025-03-12 00:17:15
16,17,5,7000,In_Progress,2024-12-10 00:17:15
16,18,1,9000,In_Progress,2024-08-27 00:17:15
16,18,2,0,Not_Started,2025-01-24 00:17:15
16,18,3,8000,In_Progress,2024-11-12 00:17:15
16,18,4,1000,In_Progress,2024-08-19 00:17:15
16,18,5,2000,In_Progress,2025-03-05 00:17:15
16,19,1,10000,Completed,2024-12-04 00:17:15
16,19,2,0,Not_Started,2024-11-21 00:17:15
16,19,3,6000,In_Progress,2024-10-20 00:17:15
16,19,4,0,Not_Started,2024-11-09 00:17:15
16,19,5,10000,Completed,2025-05-02 00:17:15
17,1,1,1000,In_Progress,2025-02-25 00:17:15
17,1,2,5000,In_Progress,2024-12-22 00:17:15
17,1,3,4000,In_Progress,2025-03-19 00:17:15
17,1,4,7000,In_Progress,2025-04-24 00:17:15
17,1,5,1000,In_Progress,2025-04-27 00:17:15
17,2,1,6000,In_Progress,2024-12-02 00:17:15
17,2,2,10000,Completed,2025-04-15 00:17:15
17,2,3,2000,In_Progress,2025-01-23 00:17:15
17,2,4,5000,In_Progress,2024-08-03 00:17:15
17,2,5,7000,In_Progress,2024-06-16 00:17:15
17,3,1,8000,In_Progress,2024-12-22 00:17:15
17,3,2,10000,Completed,2025-04-30 00:17:15
17,3,3,2000,In_Progress,2024-07-24 00:17:15
17,3,4,3000,In_Progress,2024-11-14 00:17:15
17,3,5,7000,In_Progress,2025-03-14 00:17:15
17,4,1,0,Not_Started,2024-06-08 00:17:15
17,4,2,6000,In_Progress,2025-04-17 00:17:15
17,4,3,4000,In_Progress,2025-03-22 00:17:15
17,4,4,10000,Completed,2024-11-21 00:17:15
17,4,5,7000,In_Progress,2024-11-20 00:17:15
17,5,1,7000,In_Progress,2025-06-02 00:17:15
17,5,2,5000,In_Progress,2024-12-23 00:17:15
17,5,3,1000,In_Progress,2024-09-24 00:17:15
17,5,4,3000,In_Progress,2025-04-13 00:17:15
17,5,5,10000,Completed,2024-12-04 00:17:15
17,6,1,10000,Completed,2024-10-03 00:17:15
17,6,2,7000,In_Progress,2024-06-16 00:17:15
17,6,3,0,Not_Started,2024-12-28 00:17:15
17,6,4,6000,In_Progress,2025-04-15 00:17:15
17,6,5,0,Not_Started,2024-10-11 00:17:15
17,7,1,2000,In_Progress,2024-10-12 00:17:15
17,7,2,10000,Completed,2024-12-01 00:17:15
17,7,3,8000,In_Progress,2025-02-18 00:17:15
17,7,4,6000,In_Progress,2024-07-16 00:17:15
17,7,5,4000,In_Progress,2025-04-19 00:17:15
17,8,1,4000,In_Progress,2024-07-10 00:17:15
17,8,2,5000,In_Progress,2024-10-24 00:17:15
17,8,3,6000,In_Progress,2024-10-14 00:17:15
17,8,4,4000,In_Progress,2024-07-13 00:17:15
17,8,5,4000,In_Progress,2024-11-23 00:17:15
17,9,1,5000,In_Progress,2024-12-03 00:17:15
17,9,2,7000,In_Progress,2024-07-01 00:17:15
17,9,3,6000,In_Progress,2024-10-11 00:17:15
17,9,4,10000,Completed,2024-11-10 00:17:15
17,9,5,3000,In_Progress,2025-03-19 00:17:15
17,10,1,6000,In_Progress,2024-06-11 00:17:15
17,10,2,0,Not_Started,2025-05-24 00:17:15
17,10,3,1000,In_Progress,2025-02-15 00:17:15
17,10,4,0,Not_Started,2025-04-08 00:17:15
17,10,5,9000,In_Progress,2025-01-06 00:17:15
17,11,1,8000,In_Progress,2025-01-15 00:17:15
17,11,2,4000,In_Progress,2025-05-25 00:17:15
17,11,3,7000,In_Progress,2024-06-20 00:17:15
17,11,4,10000,Completed,2025-04-02 00:17:15
17,11,5,8000,In_Progress,2024-09-19 00:17:15
17,12,1,5000,In_Progress,2024-12-11 00:17:15
17,12,2,1000,In_Progress,2024-12-28 00:17:15
17,12,3,3000,In_Progress,2024-11-29 00:17:15
17,12,4,7000,In_Progress,2024-10-26 00:17:15
17,12,5,8000,In_Progress,2024-07-27 00:17:15
17,13,1,4000,In_Progress,2024-06-04 00:17:15
17,13,2,4000,In_Progress,2025-04-24 00:17:15
17,13,3,8000,In_Progress,2025-04-20 00:17:15
17,13,4,8000,In_Progress,2024-09-04 00:17:15
17,13,5,2000,In_Progress,2024-06-20 00:17:15
17,14,1,10000,Completed,2024-09-18 00:17:15
17,14,2,9000,In_Progress,2024-10-06 00:17:15
17,14,3,9000,In_Progress,2025-01-07 00:17:15
17,14,4,6000,In_Progress,2025-05-08 00:17:15
17,14,5,1000,In_Progress,2024-12-07 00:17:15
17,15,1,2000,In_Progress,2024-06-04 00:17:15
17,15,2,10000,Completed,2024-08-31 00:17:15
17,15,3,3000,In_Progress,2025-05-29 00:17:15
17,15,4,4000,In_Progress,2024-07-12 00:17:15
17,15,5,10000,Completed,2025-05-10 00:17:15
17,16,1,8000,In_Progress,2025-05-21 00:17:15
17,16,2,8000,In_Progress,2025-01-08 00:17:15
17,16,3,2000,In_Progress,2024-11-21 00:17:15
17,16,4,1000,In_Progress,2025-02-25 00:17:15
17,16,5,7000,In_Progress,2025-02-02 00:17:15
17,17,1,8000,In_Progress,2024-08-19 00:17:15
17,17,2,10000,Completed,2024-11-21 00:17:15
17,17,3,10000,Completed,2024-08-15 00:17:15
17,17,4,3000,In_Progress,2024-06-13 00:17:15
17,17,5,5000,In_Progress,2024-12-15 00:17:15
17,18,1,0,Not_Started,2024-10-25 00:17:15
17,18,2,9000,In_Progress,2025-01-16 00:17:15
17,18,3,10000,Completed,2025-01-12 00:17:15
17,18,4,0,Not_Started,2024-09-17 00:17:15
17,18,5,8000,In_Progress,2024-07-23 00:17:15
17,19,1,1000,In_Progress,2024-09-27 00:17:15
17,19,2,8000,In_Progress,2024-10-11 00:17:15
17,19,3,3000,In_Progress,2024-11-16 00:17:15
17,19,4,4000,In_Progress,2024-09-20 00:17:15
17,19,5,1000,In_Progress,2025-01-01 00:17:15
18,1,1,10000,Completed,2025-05-30 00:17:15
18,1,2,2000,In_Progress,2024-11-15 00:17:15
18,1,3,4000,In_Progress,2025-05-02 00:17:15
18,1,4,6000,In_Progress,2024-11-14 00:17:15
18,1,5,8000,In_Progress,2024-09-29 00:17:15
18,2,1,8000,In_Progress,2024-07-02 00:17:15
18,2,2,1000,In_Progress,2025-05-06 00:17:15
18,2,3,0,Not_Started,2024-07-04 00:17:15
18,2,4,4000,In_Progress,2024-08-28 00:17:15
18,2,5,10000,Completed,2024-12-24 00:17:15
18,3,1,0,Not_Started,2025-03-13 00:17:15
18,3,2,9000,In_Progress,2024-08-16 00:17:15
18,3,3,1000,In_Progress,2024-09-07 00:17:15
18,3,4,5000,In_Progress,2024-06-18 00:17:15
18,3,5,8000,In_Progress,2024-10-29 00:17:15
18,4,1,8000,In_Progress,2024-07-24 00:17:15
18,4,2,7000,In_Progress,2025-01-19 00:17:15
18,4,3,9000,In_Progress,2024-12-03 00:17:15
18,4,4,9000,In_Progress,2025-04-28 00:17:15
18,4,5,7000,In_Progress,2025-04-20 00:17:15
18,5,1,6000,In_Progress,2025-04-17 00:17:15
18,5,2,7000,In_Progress,2024-11-25 00:17:15
18,5,3,1000,In_Progress,2024-11-27 00:17:15
18,5,4,8000,In_Progress,2025-04-24 00:17:15
18,5,5,0,Not_Started,2025-03-09 00:17:15
18,6,1,5000,In_Progress,2024-10-24 00:17:15
18,6,2,4000,In_Progress,2024-06-19 00:17:15
18,6,3,5000,In_Progress,2024-07-13 00:17:15
18,6,4,2000,In_Progress,2024-09-07 00:17:15
18,6,5,1000,In_Progress,2025-03-30 00:17:15
18,7,1,2000,In_Progress,2024-06-21 00:17:15
18,7,2,6000,In_Progress,2024-08-19 00:17:15
18,7,3,4000,In_Progress,2025-03-21 00:17:15
18,7,4,3000,In_Progress,2024-06-09 00:17:15
18,7,5,8000,In_Progress,2024-07-26 00:17:15
18,8,1,1000,In_Progress,2025-02-11 00:17:15
18,8,2,1000,In_Progress,2024-08-12 00:17:15
18,8,3,5000,In_Progress,2024-07-03 00:17:15
18,8,4,7000,In_Progress,2025-04-01 00:17:15
18,8,5,6000,In_Progress,2025-04-18 00:17:15
18,9,1,10000,Completed,2024-09-27 00:17:15
18,9,2,5000,In_Progress,2025-05-11 00:17:15
18,9,3,2000,In_Progress,2024-07-18 00:17:15
18,9,4,6000,In_Progress,2025-05-21 00:17:15
18,9,5,1000,In_Progress,2025-05-12 00:17:15
18,10,1,6000,In_Progress,2024-10-22 00:17:15
18,10,2,9000,In_Progress,2024-07-05 00:17:15
18,10,3,4000,In_Progress,2025-04-20 00:17:15
18,10,4,10000,Completed,2024-10-21 00:17:15
18,10,5,7000,In_Progress,2025-01-19 00:17:15
18,11,1,0,Not_Started,2025-04-07 00:17:15
18,11,2,3000,In_Progress,2024-07-23 00:17:15
18,11,3,6000,In_Progress,2025-06-02 00:17:15
18,11,4,4000,In_Progress,2025-04-14 00:17:15
18,11,5,3000,In_Progress,2025-01-02 00:17:15
18,12,1,8000,In_Progress,2025-02-23 00:17:15
18,12,2,1000,In_Progress,2025-02-22 00:17:15
18,12,3,4000,In_Progress,2024-06-21 00:17:15
18,12,4,0,Not_Started,2025-01-21 00:17:15
18,12,5,0,Not_Started,2025-03-18 00:17:15
18,13,1,9000,In_Progress,2024-09-16 00:17:15
18,13,2,5000,In_Progress,2024-07-17 00:17:15
18,13,3,2000,In_Progress,2024-08-10 00:17:15
18,13,4,0,Not_Started,2025-01-13 00:17:15
18,13,5,9000,In_Progress,2025-04-03 00:17:15
18,14,1,2000,In_Progress,2024-06-20 00:17:15
18,14,2,5000,In_Progress,2025-03-08 00:17:15
18,14,3,8000,In_Progress,2025-01-12 00:17:15
18,14,4,9000,In_Progress,2025-04-30 00:17:15
18,14,5,0,Not_Started,2024-07-18 00:17:15
18,15,1,2000,In_Progress,2025-01-17 00:17:15
18,15,2,4000,In_Progress,2024-06-04 00:17:15
18,15,3,5000,In_Progress,2024-08-23 00:17:15
18,15,4,3000,In_Progress,2025-04-29 00:17:15
18,15,5,9000,In_Progress,2024-08-06 00:17:15
18,16,1,8000,In_Progress,2025-03-25 00:17:15
18,16,2,3000,In_Progress,2024-09-07 00:17:15
18,16,3,2000,In_Progress,2025-03-18 00:17:15
18,16,4,0,Not_Started,2025-05-03 00:17:15
18,16,5,3000,In_Progress,2024-08-27 00:17:15
18,17,1,2000,In_Progress,2024-07-20 00:17:15
18,17,2,5000,In_Progress,2024-10-26 00:17:15
18,17,3,8000,In_Progress,2025-04-16 00:17:15
18,17,4,5000,In_Progress,2024-07-03 00:17:15
18,17,5,2000,In_Progress,2025-02-13 00:17:15
18,18,1,5000,In_Progress,2025-01-12 00:17:15
18,18,2,6000,In_Progress,2025-01-10 00:17:15
18,18,3,4000,In_Progress,2024-09-25 00:17:15
18,18,4,0,Not_Started,2025-02-04 00:17:15
18,18,5,10000,Completed,2024-11-25 00:17:15
18,19,1,4000,In_Progress,2024-08-12 00:17:15
18,19,2,5000,In_Progress,2024-09-18 00:17:15
18,19,3,6000,In_Progress,2024-11-16 00:17:15
18,19,4,7000,In_Progress,2024-07-05 00:17:15
18,19,5,10000,Completed,2024-08-09 00:17:15
19,1,1,0,Not_Started,2024-08-27 00:17:15
19,1,2,9000,In_Progress,2025-01-03 00:17:15
19,1,3,1000,In_Progress,2024-07-30 00:17:15
19,1,4,10000,Completed,2024-11-27 00:17:15
19,1,5,7000,In_Progress,2025-05-16 00:17:15
19,2,1,4000,In_Progress,2025-01-08 00:17:15
19,2,2,4000,In_Progress,2024-09-23 00:17:15
19,2,3,1000,In_Progress,2024-06-05 00:17:15
19,2,4,4000,In_Progress,2025-02-22 00:17:15
19,2,5,1000,In_Progress,2025-04-27 00:17:15
19,3,1,6000,In_Progress,2024-09-15 00:17:15
19,3,2,7000,In_Progress,2025-02-06 00:17:15
19,3,3,8000,In_Progress,2025-01-10 00:17:15
19,3,4,10000,Completed,2024-09-22 00:17:15
19,3,5,7000,In_Progress,2024-11-18 00:17:15
19,4,1,5000,In_Progress,2025-01-21 00:17:15
19,4,2,7000,In_Progress,2025-04-15 00:17:15
19,4,3,2000,In_Progress,2024-09-12 00:17:15
19,4,4,2000,In_Progress,2024-10-04 00:17:15
19,4,5,1000,In_Progress,2024-11-28 00:17:15
19,5,1,6000,In_Progress,2025-01-05 00:17:15
19,5,2,3000,In_Progress,2025-05-12 00:17:15
19,5,3,7000,In_Progress,2024-10-18 00:17:15
19,5,4,8000,In_Progress,2024-07-05 00:17:15
19,5,5,9000,In_Progress,2025-03-02 00:17:15
